t,LDV
5.31e-05,0.000105824310302734
5.32e-05,4.6759521484375e-05
5.33e-05,1.01107177734375e-05
5.34e-05,-2.66007995605469e-05
5.35e-05,-5.82978210449219e-05
5.36e-05,-5.28016662597656e-05
5.37e-05,-7.75758972167969e-05
5.38e-05,-0.000100129150390625
5.39e-05,-0.000141172149658203
5.4e-05,-0.000141482696533203
5.41e-05,-0.000135498809814453
5.42e-05,-6.94867858886719e-05
5.43e-05,-1.65614318847656e-05
5.44e-05,6.04969482421875e-05
5.45e-05,0.000149084136962891
5.46e-05,0.000173115112304687
5.47e-05,0.000194457855224609
5.48e-05,0.000165774017333984
5.49e-05,9.21332092285156e-05
5.5e-05,5.11773376464844e-05
5.51e-05,4.47420349121094e-05
5.52e-05,3.18089904785156e-05
5.53e-05,5.44645690917969e-05
5.54e-05,8.96307678222656e-05
5.55e-05,7.39340209960938e-05
5.56e-05,6.60262451171875e-05
5.57e-05,5.86791687011719e-05
5.58e-05,3.01114501953125e-05
5.59e-05,5.45915832519531e-05
5.6e-05,7.86010131835937e-05
5.61e-05,9.35700378417969e-05
5.62e-05,0.000102352722167969
5.63e-05,8.57188110351563e-05
5.64e-05,6.95417785644531e-05
5.65e-05,6.82109375e-05
5.66e-05,2.81434020996094e-05
5.67e-05,2.60397338867188e-06
5.68e-05,1.47761840820313e-05
5.69e-05,1.08944091796875e-05
5.7e-05,1.42893676757812e-05
5.71e-05,2.13594970703125e-05
5.72e-05,2.52947998046875e-06
5.73e-05,3.27798461914063e-06
5.74e-05,3.15932922363281e-05
5.75e-05,2.50373229980469e-05
5.76e-05,7.07356872558594e-05
5.77e-05,9.97719116210937e-05
5.78e-05,7.68621826171875e-05
5.79e-05,8.56900024414062e-05
5.8e-05,8.46270446777344e-05
5.81e-05,3.99849548339844e-05
5.82e-05,6.66867065429688e-06
5.83e-05,-1.18743286132812e-05
5.84e-05,-4.3672607421875e-05
5.85e-05,-5.53780517578125e-05
5.86e-05,-3.88139953613281e-05
5.87e-05,-5.62383117675781e-05
5.88e-05,-5.50032653808594e-05
5.89e-05,-4.93722229003906e-05
5.9e-05,-5.28807067871094e-05
5.91e-05,-3.81111145019531e-05
5.92e-05,-2.32113342285156e-05
5.93e-05,2.65237731933594e-05
5.94e-05,3.1032470703125e-05
5.95e-05,6.83514709472656e-05
5.96e-05,0.000102115783691406
5.97e-05,0.000133654174804688
5.98e-05,0.0001598984375
5.99e-05,0.000177473724365234
6e-05,0.000160769439697266
6.01e-05,0.000127283660888672
6.02e-05,9.28672485351562e-05
6.03e-05,6.66404418945312e-05
6.04e-05,5.87497253417969e-05
6.05e-05,7.19755249023437e-05
6.06e-05,0.000122315002441406
6.07e-05,0.000197174285888672
6.08e-05,0.000237687744140625
6.09e-05,0.000238466583251953
6.1e-05,0.000187849365234375
6.11e-05,0.000118385314941406
6.12e-05,7.65795288085938e-05
6.13e-05,5.53625183105469e-05
6.14e-05,9.18968200683594e-05
6.15e-05,0.000142015625
6.16e-05,0.000173631072998047
6.17e-05,0.00017553857421875
6.18e-05,0.000127896881103516
6.19e-05,5.76620788574219e-05
6.2e-05,6.0543212890625e-06
6.21e-05,-2.25379333496094e-05
6.22e-05,-6.07612915039062e-05
6.23e-05,-0.000115392028808594
6.24e-05,-0.000174971801757813
6.25e-05,-0.000235203643798828
6.26e-05,-0.000279770141601562
6.27e-05,-0.000253979461669922
6.28e-05,-0.000212924041748047
6.29e-05,-0.000139914154052734
6.3e-05,-8.21951904296875e-05
6.31e-05,-4.33788757324219e-05
6.32e-05,-1.86196899414063e-06
6.33e-05,4.08757934570312e-05
6.34e-05,6.28205261230469e-05
6.35e-05,6.68812561035156e-05
6.36e-05,1.869091796875e-05
6.37e-05,-8.254638671875e-06
6.38e-05,-5.2021484375e-06
6.39e-05,-5.46539306640625e-07
6.4e-05,3.3357177734375e-05
6.41e-05,9.10180053710937e-05
6.42e-05,0.000142555725097656
6.43e-05,0.000146229858398438
6.44e-05,0.000127203643798828
6.45e-05,0.000124523773193359
6.46e-05,0.000144304992675781
6.47e-05,0.000183651458740234
6.48e-05,0.00021416845703125
6.49e-05,0.000198311248779297
6.5e-05,0.000151758544921875
6.51e-05,9.09247131347656e-05
6.52e-05,6.972314453125e-05
6.53e-05,5.58567199707031e-05
6.54e-05,4.37623901367187e-05
6.55e-05,1.52580261230469e-05
6.56e-05,-2.18649291992188e-06
6.57e-05,-5.28446044921875e-05
6.58e-05,-6.14374389648438e-05
6.59e-05,-6.44631958007813e-06
6.6e-05,7.50955200195312e-06
6.61e-05,1.40642395019531e-05
6.62e-05,7.23056030273438e-06
6.63e-05,-7.64974060058594e-05
6.64e-05,-0.000118089630126953
6.65e-05,-0.000131645935058594
6.66e-05,-8.65878601074219e-05
6.67e-05,1.95155029296875e-05
6.68e-05,0.0001300927734375
6.69e-05,0.000205489074707031
6.7e-05,0.000247517395019531
6.71e-05,0.000219091033935547
6.72e-05,0.000167392730712891
6.73e-05,0.000103841400146484
6.74e-05,6.67621765136719e-05
6.75e-05,5.47667541503906e-05
6.76e-05,6.73844909667969e-05
6.77e-05,6.94494018554687e-05
6.78e-05,7.13763427734375e-05
6.79e-05,7.30973205566406e-05
6.8e-05,6.46494445800781e-05
6.81e-05,4.70241088867188e-05
6.82e-05,1.84083251953125e-05
6.83e-05,-2.96935119628906e-05
6.84e-05,-0.000112931457519531
6.85e-05,-0.000201384979248047
6.86e-05,-0.000283071411132813
6.87e-05,-0.000275482482910156
6.88e-05,-0.000214670440673828
6.89e-05,-8.22582397460937e-05
6.9e-05,9.44309692382813e-05
6.91e-05,0.000227610137939453
6.92e-05,0.000265582305908203
6.93e-05,0.000244935028076172
6.94e-05,0.000120349273681641
6.95e-05,3.08444213867187e-05
6.96e-05,-3.01626892089844e-05
6.97e-05,1.33583984375e-05
6.98e-05,7.44216613769531e-05
6.99e-05,0.000111181640625
7e-05,0.000104424621582031
7.01e-05,7.29383544921875e-05
7.02e-05,1.43626098632812e-05
7.03e-05,-1.34076538085937e-05
7.04e-05,-2.27718505859375e-05
7.05e-05,-1.80978088378906e-05
7.06e-05,-2.22098083496094e-05
7.07e-05,-4.67786560058594e-05
7.08e-05,-5.01444091796875e-05
7.09e-05,-1.14678344726563e-05
7.1e-05,9.55554809570312e-05
7.11e-05,0.000208372467041016
7.12e-05,0.000288757049560547
7.13e-05,0.000319363708496094
7.14e-05,0.000271727966308594
7.15e-05,0.000211386627197266
